useCost,Key_money
413040,66504090.90909091
71000,66504090.90909091
17951608,66504090.90909091
20977290,66504090.90909091
6112500,66504090.90909091
7682665,66504090.90909091
3571250,66504090.90909091
28528400,66504090.90909091
5101774,66504090.90909091
26306500,66504090.90909091
2904300,66504090.90909091
14769500,66504090.90909091
401000,66504090.90909091
2076100,66504090.90909091
3401500,66504090.90909091
131632799,66504090.90909091
225294251,66504090.90909091
251682379,66504090.90909091
343941417,66504090.90909091
318552540,66504090.90909091
442691430,66504090.90909091
377858506,66504090.90909091
422900753,66504090.90909091
15214660,66504090.90909091
8660290,66504090.90909091
208173273,66504090.90909091
150048997,66504090.90909091
19658230,66504090.90909091
39917997,66504090.90909091
39819173,66504090.90909091
59950542,66504090.90909091
113374340,66504090.90909091
112867215,66504090.90909091
93698572,66504090.90909091
96719471,66504090.90909091
896400,66504090.90909091
452100,66504090.90909091
30406211,66504090.90909091
16442012,66504090.90909091
48777098,66504090.90909091
69822330,66504090.90909091
92247592,66504090.90909091
134791736,66504090.90909091
112716591,66504090.90909091
196119168,66504090.90909091
118508453,66504090.90909091
161961545,66504090.90909091
4769280,66504090.90909091
6026950,66504090.90909091
62624570,66504090.90909091
74827250,66504090.90909091
133296398,66504090.90909091
115340866,66504090.90909091
131264959,66504090.90909091
127311732,66504090.90909091
102358176,66504090.90909091
121830782,66504090.90909091
80438577,66504090.90909091
91140257,66504090.90909091
2423000,66504090.90909091
2564400,66504090.90909091
33945473,66504090.90909091
26301760,66504090.90909091
68091191,66504090.90909091
166136277,66504090.90909091
128611048,66504090.90909091
211816945,66504090.90909091
127439544,66504090.90909091
184860287,66504090.90909091
117403513,66504090.90909091
123888275,66504090.90909091
1089900,66504090.90909091
713800,66504090.90909091
42869236,66504090.90909091
30584164,66504090.90909091
18147823,66504090.90909091
39564490,66504090.90909091
34881198,66504090.90909091
60375922,66504090.90909091
37876460,66504090.90909091
69643877,66504090.90909091
37727743,66504090.90909091
61144352,66504090.90909091
219000,66504090.90909091
82850,66504090.90909091
21582247,66504090.90909091
21831085,66504090.90909091
4232300,66504090.90909091
16892700,66504090.90909091
6484400,66504090.90909091
59689600,66504090.90909091
7077100,66504090.90909091
56635600,66504090.90909091
6395750,66504090.90909091
24335100,66504090.90909091
12000,66504090.90909091
26900,66504090.90909091
7051700,66504090.90909091
14538800,66504090.90909091
131679090,66504090.90909091
231224866,66504090.90909091
245503300,66504090.90909091
419604995,66504090.90909091
324242369,66504090.90909091
527556210,66504090.90909091
401471790,66504090.90909091
500544400,66504090.90909091
3901700,66504090.90909091
4556380,66504090.90909091
235528048,66504090.90909091
219376909,66504090.90909091
61316698,66504090.90909091
121386691,66504090.90909091
102964221,66504090.90909091
149956831,66504090.90909091
136588296,66504090.90909091
265156262,66504090.90909091
271203059,66504090.90909091
309668986,66504090.90909091
657024,66504090.90909091
483300,66504090.90909091
93532269,66504090.90909091
56047259,66504090.90909091
123691460,66504090.90909091
144707230,66504090.90909091
193686205,66504090.90909091
250655040,66504090.90909091
228330650,66504090.90909091
339614500,66504090.90909091
230579440,66504090.90909091
314066250,66504090.90909091
5136370,66504090.90909091
7493540,66504090.90909091
135728210,66504090.90909091
159169170,66504090.90909091
170761450,66504090.90909091
142827197,66504090.90909091
152604864,66504090.90909091
135742706,66504090.90909091
122591295,66504090.90909091
126951419,66504090.90909091
116103947,66504090.90909091
118132254,66504090.90909091
4303800,66504090.90909091
3397100,66504090.90909091
60398546,66504090.90909091
45577620,66504090.90909091
13818540,66504090.90909091
52665904,66504090.90909091
32170100,66504090.90909091
93523080,66504090.90909091
34169600,66504090.90909091
75201104,66504090.90909091
23684643,66504090.90909091
29252140,66504090.90909091
401300,66504090.90909091
558900,66504090.90909091
11162650,66504090.90909091
19457600,66504090.90909091
23563530,66504090.90909091
48377529,66504090.90909091
38874433,66504090.90909091
74098026,66504090.90909091
40762435,66504090.90909091
90937238,66504090.90909091
41746562,66504090.90909091
72876815,66504090.90909091
259160,66504090.90909091
22172643,66504090.90909091
25005167,66504090.90909091
6007700,66504090.90909091
11909000,66504090.90909091
6771500,66504090.90909091
34881500,66504090.90909091
4169700,66504090.90909091
31665600,66504090.90909091
2375300,66504090.90909091
20404200,66504090.90909091
3901000,66504090.90909091
6074200,66504090.90909091
113714753,66504090.90909091
198223436,66504090.90909091
204610777,66504090.90909091
321595226,66504090.90909091
273918755,66504090.90909091
420849475,66504090.90909091
402029285,66504090.90909091
468689361,66504090.90909091
8326710,66504090.90909091
4963530,66504090.90909091
249050209,66504090.90909091
183194622,66504090.90909091
22559364,66504090.90909091
30772495,66504090.90909091
41515162,66504090.90909091
62299783,66504090.90909091
82461303,66504090.90909091
117525081,66504090.90909091
103996343,66504090.90909091
118506313,66504090.90909091
364800,66504090.90909091
669730,66504090.90909091
42095328,66504090.90909091
26162356,66504090.90909091
63121990,66504090.90909091
72735380,66504090.90909091
90405640,66504090.90909091
142021342,66504090.90909091
115609090,66504090.90909091
201479320,66504090.90909091
132336035,66504090.90909091
187155958,66504090.90909091
3002880,66504090.90909091
3816250,66504090.90909091
74146370,66504090.90909091
83757720,66504090.90909091
95010940,66504090.90909091
88378351,66504090.90909091
100218621,66504090.90909091
104583949,66504090.90909091
83771973,66504090.90909091
101919398,66504090.90909091
87059859,66504090.90909091
107004488,66504090.90909091
1020210,66504090.90909091
1295100,66504090.90909091
40616004,66504090.90909091
30570470,66504090.90909091
52937865,66504090.90909091
149235374,66504090.90909091
65717263,66504090.90909091
175104047,66504090.90909091
117203879,66504090.90909091
180122866,66504090.90909091
122099675,66504090.90909091
133644989,66504090.90909091
509600,66504090.90909091
719700,66504090.90909091
43029993,66504090.90909091
35715516,66504090.90909091
16314014,66504090.90909091
34278632,66504090.90909091
32823039,66504090.90909091
56304701,66504090.90909091
36276413,66504090.90909091
73502778,66504090.90909091
41443274,66504090.90909091
67429407,66504090.90909091
132000,66504090.90909091
3000,66504090.90909091
25398846,66504090.90909091
26977875,66504090.90909091
4618000,66504090.90909091
15848350,66504090.90909091
6499500,66504090.90909091
60922800,66504090.90909091
7477700,66504090.90909091
58584600,66504090.90909091
8172908,66504090.90909091
36767400,66504090.90909091
8912500,66504090.90909091
17520420,66504090.90909091
117854995,66504090.90909091
212975748,66504090.90909091
230087100,66504090.90909091
390463858,66504090.90909091
316890380,66504090.90909091
518446865,66504090.90909091
463932664,66504090.90909091
570211610,66504090.90909091
3411050,66504090.90909091
3197950,66504090.90909091
280175691,66504090.90909091
239429895,66504090.90909091
61251807,66504090.90909091
84612975,66504090.90909091
65628241,66504090.90909091
157407225,66504090.90909091
149658401,66504090.90909091
279221436,66504090.90909091
268696307,66504090.90909091
331231705,66504090.90909091
125500,66504090.90909091
602397,66504090.90909091
104098296,66504090.90909091
66306023,66504090.90909091
114601820,66504090.90909091
145308110,66504090.90909091
182783425,66504090.90909091
239401340,66504090.90909091
229848500,66504090.90909091
349130050,66504090.90909091
263301510,66504090.90909091
347737927,66504090.90909091
3699880,66504090.90909091
4385960,66504090.90909091
138299771,66504090.90909091
154944110,66504090.90909091
105013550,66504090.90909091
123341151,66504090.90909091
118707370,66504090.90909091
128886754,66504090.90909091
100749054,66504090.90909091
129866453,66504090.90909091
124361237,66504090.90909091
129673935,66504090.90909091
3293470,66504090.90909091
1807700,66504090.90909091
64489616,66504090.90909091
43651840,66504090.90909091
11303710,66504090.90909091
44860280,66504090.90909091
21858460,66504090.90909091
72618910,66504090.90909091
28048265,66504090.90909091
65671010,66504090.90909091
28523700,66504090.90909091
33834391,66504090.90909091
538500,66504090.90909091
293100,66504090.90909091
12933690,66504090.90909091
20297721,66504090.90909091
16405971,66504090.90909091
37415321,66504090.90909091
34803885,66504090.90909091
66274233,66504090.90909091
37817000,66504090.90909091
85651240,66504090.90909091
51702219,66504090.90909091
81630988,66504090.90909091
518360,66504090.90909091
23689917,66504090.90909091
28960742,66504090.90909091
2249900,66504090.90909091
12196850,66504090.90909091
5600300,66504090.90909091
33804900,66504090.90909091
3264950,66504090.90909091
23253600,66504090.90909091
2760900,66504090.90909091
15271100,66504090.90909091
37800,66504090.90909091
4055900,66504090.90909091
4511700,66504090.90909091
114085745,66504090.90909091
203944820,66504090.90909091
232140993,66504090.90909091
403979180,66504090.90909091
398634182,66504090.90909091
619665368,66504090.90909091
443571538,66504090.90909091
541549524,66504090.90909091
3972955,66504090.90909091
4215540,66504090.90909091
340638267,66504090.90909091
285457501,66504090.90909091
20055346,66504090.90909091
42030493,66504090.90909091
54093808,66504090.90909091
85448948,66504090.90909091
140116039,66504090.90909091
247741373,66504090.90909091
137329390,66504090.90909091
158783239,66504090.90909091
385100,66504090.90909091
454100,66504090.90909091
66067752,66504090.90909091
44052609,66504090.90909091
59637600,66504090.90909091
83174541,66504090.90909091
96441040,66504090.90909091
169565652,66504090.90909091
170739614,66504090.90909091
284499352,66504090.90909091
165966255,66504090.90909091
225859209,66504090.90909091
1699030,66504090.90909091
2632200,66504090.90909091
98288265,66504090.90909091
123186505,66504090.90909091
61899402,66504090.90909091
52899820,66504090.90909091
81224242,66504090.90909091
82478920,66504090.90909091
101569672,66504090.90909091
132948625,66504090.90909091
90831739,66504090.90909091
98780405,66504090.90909091
704450,66504090.90909091
1146400,66504090.90909091
49311386,66504090.90909091
38316110,66504090.90909091
55773839,66504090.90909091
168452390,66504090.90909091
94953501,66504090.90909091
184131218,66504090.90909091
148918274,66504090.90909091
253333139,66504090.90909091
145080185,66504090.90909091
162792625,66504090.90909091
434400,66504090.90909091
988700,66504090.90909091
63230164,66504090.90909091
59501886,66504090.90909091
17311010,66504090.90909091
37493600,66504090.90909091
36800010,66504090.90909091
69939337,66504090.90909091
49215847,66504090.90909091
106636106,66504090.90909091
47460368,66504090.90909091
83252020,66504090.90909091
30000,66504090.90909091
269793,66504090.90909091
33630571,66504090.90909091
38017721,66504090.90909091
2653500,66504090.90909091
17264900,66504090.90909091
5874160,66504090.90909091
44643400,66504090.90909091
10788310,66504090.90909091
53425450,66504090.90909091
8704950,66504090.90909091
30471300,66504090.90909091
80000,66504090.90909091
11854050,66504090.90909091
21927300,66504090.90909091
130239500,66504090.90909091
242485340,66504090.90909091
247466821,66504090.90909091
494225777,66504090.90909091
470598004,66504090.90909091
784856800,66504090.90909091
540252570,66504090.90909091
694257270,66504090.90909091
3339130,66504090.90909091
3360250,66504090.90909091
416939615,66504090.90909091
380485190,66504090.90909091
88047793,66504090.90909091
205587433,66504090.90909091
117518971,66504090.90909091
294242358,66504090.90909091
299473005,66504090.90909091
578225076,66504090.90909091
380025744,66504090.90909091
430604038,66504090.90909091
236590,66504090.90909091
661110,66504090.90909091
151080739,66504090.90909091
118463198,66504090.90909091
133968900,66504090.90909091
137524910,66504090.90909091
188412710,66504090.90909091
311549230,66504090.90909091
322307810,66504090.90909091
509373720,66504090.90909091
318510680,66504090.90909091
392544720,66504090.90909091
2140520,66504090.90909091
2914270,66504090.90909091
203635942,66504090.90909091
227995640,66504090.90909091
65679883,66504090.90909091
70863202,66504090.90909091
95176182,66504090.90909091
108283907,66504090.90909091
108836470,66504090.90909091
142602382,66504090.90909091
105439207,66504090.90909091
110621480,66504090.90909091
893000,66504090.90909091
1259800,66504090.90909091
80498187,66504090.90909091
54427700,66504090.90909091
10170500,66504090.90909091
33577100,66504090.90909091
26401925,66504090.90909091
71012101,66504090.90909091
44916475,66504090.90909091
76989960,66504090.90909091
35891780,66504090.90909091
44085664,66504090.90909091
677800,66504090.90909091
348000,66504090.90909091
19866550,66504090.90909091
26452980,66504090.90909091
21122717,66504090.90909091
42651788,66504090.90909091
38021590,66504090.90909091
87443201,66504090.90909091
61892055,66504090.90909091
127843981,66504090.90909091
60302255,66504090.90909091
103241286,66504090.90909091
273440,66504090.90909091
191517,66504090.90909091
36632826,66504090.90909091
44705955,66504090.90909091
4514700,66504090.90909091
11326900,66504090.90909091
5904050,66504090.90909091
33622500,66504090.90909091
3683200,66504090.90909091
27102600,66504090.90909091
2326650,66504090.90909091
14506750,66504090.90909091
57000,66504090.90909091
4018500,66504090.90909091
6030200,66504090.90909091
103368815,66504090.90909091
171006423,66504090.90909091
202882393,66504090.90909091
356125750,66504090.90909091
319465584,66504090.90909091
468045964,66504090.90909091
385401852,66504090.90909091
449242592,66504090.90909091
6212120,66504090.90909091
2283400,66504090.90909091
339642589,66504090.90909091
252548578,66504090.90909091
27877630,66504090.90909091
46876325,66504090.90909091
41688612,66504090.90909091
91688113,66504090.90909091
85338152,66504090.90909091
161500237,66504090.90909091
94517978,66504090.90909091
120726408,66504090.90909091
797300,66504090.90909091
449216,66504090.90909091
66925059,66504090.90909091
38470451,66504090.90909091
58918970,66504090.90909091
71771360,66504090.90909091
84939771,66504090.90909091
154445205,66504090.90909091
127725304,66504090.90909091
224347462,66504090.90909091
134537960,66504090.90909091
189280344,66504090.90909091
1553640,66504090.90909091
1718260,66504090.90909091
94792013,66504090.90909091
120485776,66504090.90909091
66670570,66504090.90909091
53657720,66504090.90909091
76791315,66504090.90909091
79114824,66504090.90909091
83386072,66504090.90909091
99531380,66504090.90909091
69656688,66504090.90909091
79246827,66504090.90909091
499090,66504090.90909091
465690,66504090.90909091
43876894,66504090.90909091
36701860,66504090.90909091
34973492,66504090.90909091
114668177,66504090.90909091
58363916,66504090.90909091
171932748,66504090.90909091
113804515,66504090.90909091
177866421,66504090.90909091
110550070,66504090.90909091
125572211,66504090.90909091
888100,66504090.90909091
579700,66504090.90909091
60120178,66504090.90909091
53610760,66504090.90909091
17355809,66504090.90909091
34460817,66504090.90909091
32389936,66504090.90909091
65297405,66504090.90909091
38210480,66504090.90909091
80472244,66504090.90909091
38909560,66504090.90909091
67850283,66504090.90909091
38000,66504090.90909091
172691,66504090.90909091
31432427,66504090.90909091
35711615,66504090.90909091
5036400,66504090.90909091
13563200,66504090.90909091
7527500,66504090.90909091
47213600,66504090.90909091
6735300,66504090.90909091
48018800,66504090.90909091
6999900,66504090.90909091
30863800,66504090.90909091
104500,66504090.90909091
351000,66504090.90909091
11713900,66504090.90909091
23242000,66504090.90909091
119406920,66504090.90909091
219242013,66504090.90909091
228535959,66504090.90909091
449365200,66504090.90909091
373983045,66504090.90909091
618860524,66504090.90909091
466134978,66504090.90909091
575374641,66504090.90909091
3649560,66504090.90909091
3021760,66504090.90909091
402813225,66504090.90909091
350150747,66504090.90909091
58942717,66504090.90909091
168453316,66504090.90909091
102045943,66504090.90909091
226094320,66504090.90909091
241750040,66504090.90909091
381587824,66504090.90909091
322000535,66504090.90909091
355025741,66504090.90909091
331200,66504090.90909091
151500,66504090.90909091
140401486,66504090.90909091
104118376,66504090.90909091
123627150,66504090.90909091
140289190,66504090.90909091
165897810,66504090.90909091
271942159,66504090.90909091
264690689,66504090.90909091
398202093,66504090.90909091
260713580,66504090.90909091
337451823,66504090.90909091
2018010,66504090.90909091
1935100,66504090.90909091
187402751,66504090.90909091
203584871,66504090.90909091
70497232,66504090.90909091
82304917,66504090.90909091
91772918,66504090.90909091
133260066,66504090.90909091
97235629,66504090.90909091
115104559,66504090.90909091
98274660,66504090.90909091
99973367,66504090.90909091
1133900,66504090.90909091
825300,66504090.90909091
75530171,66504090.90909091
50826675,66504090.90909091
9809270,66504090.90909091
29143630,66504090.90909091
20785700,66504090.90909091
54768510,66504090.90909091
36390936,66504090.90909091
58713160,66504090.90909091
31261550,66504090.90909091
33887430,66504090.90909091
419900,66504090.90909091
262400,66504090.90909091
17707719,66504090.90909091
23577550,66504090.90909091
18324883,66504090.90909091
41657816,66504090.90909091
33985254,66504090.90909091
78794688,66504090.90909091
47450744,66504090.90909091
103440666,66504090.90909091
51629098,66504090.90909091
86378374,66504090.90909091
176440,66504090.90909091
50000,66504090.90909091
33165018,66504090.90909091
37302392,66504090.90909091
2713800,66504090.90909091
10848000,66504090.90909091
5256600,66504090.90909091
43444000,66504090.90909091
3693700,66504090.90909091
28492000,66504090.90909091
3721400,66504090.90909091
17489700,66504090.90909091
40000,66504090.90909091
2221400,66504090.90909091
3962200,66504090.90909091
119897706,66504090.90909091
210250796,66504090.90909091
231528386,66504090.90909091
364027761,66504090.90909091
331038546,66504090.90909091
475816656,66504090.90909091
430210104,66504090.90909091
487799289,66504090.90909091
6139056,66504090.90909091
6159075,66504090.90909091
277414524,66504090.90909091
195233184,66504090.90909091
23794598,66504090.90909091
43443452,66504090.90909091
45519067,66504090.90909091
81066179,66504090.90909091
90540927,66504090.90909091
125939203,66504090.90909091
123980937,66504090.90909091
110345153,66504090.90909091
748900,66504090.90909091
616150,66504090.90909091
51421740,66504090.90909091
23810488,66504090.90909091
51326600,66504090.90909091
76275870,66504090.90909091
93669920,66504090.90909091
140816840,66504090.90909091
126142944,66504090.90909091
206887765,66504090.90909091
143921070,66504090.90909091
190999535,66504090.90909091
2229930,66504090.90909091
3170240,66504090.90909091
77373946,66504090.90909091
94082100,66504090.90909091
118070540,66504090.90909091
101085870,66504090.90909091
117980205,66504090.90909091
105329768,66504090.90909091
96439680,66504090.90909091
119219088,66504090.90909091
91986863,66504090.90909091
89591486,66504090.90909091
951850,66504090.90909091
849300,66504090.90909091
39588830,66504090.90909091
30132750,66504090.90909091
53826300,66504090.90909091
174365132,66504090.90909091
84191356,66504090.90909091
178087800,66504090.90909091
123561126,66504090.90909091
203682228,66504090.90909091
128218098,66504090.90909091
135642642,66504090.90909091
496900,66504090.90909091
277900,66504090.90909091
55987509,66504090.90909091
38497529,66504090.90909091
16149195,66504090.90909091
31889816,66504090.90909091
35249003,66504090.90909091
60244267,66504090.90909091
36649421,66504090.90909091
77226525,66504090.90909091
41240799,66504090.90909091
67496138,66504090.90909091
80000,66504090.90909091
80000,66504090.90909091
25138966,66504090.90909091
25969299,66504090.90909091
5642800,66504090.90909091
11893700,66504090.90909091
5767800,66504090.90909091
42262900,66504090.90909091
9388500,66504090.90909091
56426600,66504090.90909091
7599400,66504090.90909091
27601300,66504090.90909091
33000,66504090.90909091
50000,66504090.90909091
10631200,66504090.90909091
16376400,66504090.90909091
128878760,66504090.90909091
228613880,66504090.90909091
244722710,66504090.90909091
397553665,66504090.90909091
330926217,66504090.90909091
572359880,66504090.90909091
485204698,66504090.90909091
578241243,66504090.90909091
2171500,66504090.90909091
2225710,66504090.90909091
328379725,66504090.90909091
265635894,66504090.90909091
54689971,66504090.90909091
93049767,66504090.90909091
104825502,66504090.90909091
175982214,66504090.90909091
191936850,66504090.90909091
281970466,66504090.90909091
286163766,66504090.90909091
332371088,66504090.90909091
310002,66504090.90909091
2096244,66504090.90909091
124411077,66504090.90909091
73504135,66504090.90909091
116890410,66504090.90909091
135935220,66504090.90909091
177427564,66504090.90909091
249533050,66504090.90909091
225085700,66504090.90909091
360878990,66504090.90909091
282122390,66504090.90909091
340298633,66504090.90909091
1770540,66504090.90909091
2396250,66504090.90909091
159414510,66504090.90909091
164683000,66504090.90909091
131165239,66504090.90909091
124192047,66504090.90909091
128162625,66504090.90909091
110938572,66504090.90909091
97885392,66504090.90909091
113095900,66504090.90909091
115163246,66504090.90909091
117101878,66504090.90909091
1379550,66504090.90909091
669600,66504090.90909091
66818850,66504090.90909091
45729730,66504090.90909091
16212865,66504090.90909091
48236660,66504090.90909091
28416190,66504090.90909091
73186565,66504090.90909091
35613760,66504090.90909091
65772800,66504090.90909091
28433700,66504090.90909091
34003000,66504090.90909091
323300,66504090.90909091
124000,66504090.90909091
14416340,66504090.90909091
16373900,66504090.90909091
19410769,66504090.90909091
41180388,66504090.90909091
36607312,66504090.90909091
70280912,66504090.90909091
49272283,66504090.90909091
88494345,66504090.90909091
52682962,66504090.90909091
82063130,66504090.90909091
165000,66504090.90909091
26276878,66504090.90909091
30390369,66504090.90909091
3468310,66504090.90909091
16946800,66504090.90909091
4326000,66504090.90909091
39727400,66504090.90909091
4364400,66504090.90909091
28910300,66504090.90909091
4253700,66504090.90909091
16329400,66504090.90909091
2799700,66504090.90909091
4333400,66504090.90909091
141321610,66504090.90909091
241791945,66504090.90909091
264481653,66504090.90909091
408102590,66504090.90909091
329790257,66504090.90909091
492149077,66504090.90909091
392126732,66504090.90909091
431646996,66504090.90909091
19990600,66504090.90909091
10865040,66504090.90909091
214718946,66504090.90909091
148811035,66504090.90909091
24715562,66504090.90909091
50877693,66504090.90909091
41181913,66504090.90909091
92023457,66504090.90909091
81948987,66504090.90909091
140700575,66504090.90909091
98885709,66504090.90909091
105367531,66504090.90909091
1748150,66504090.90909091
921850,66504090.90909091
31316814,66504090.90909091
23584100,66504090.90909091
66343400,66504090.90909091
88691030,66504090.90909091
90796320,66504090.90909091
148800875,66504090.90909091
120265675,66504090.90909091
202731888,66504090.90909091
120330356,66504090.90909091
173690883,66504090.90909091
6345810,66504090.90909091
7223590,66504090.90909091
62147790,66504090.90909091
71907370,66504090.90909091
129983810,66504090.90909091
116941930,66504090.90909091
124203530,66504090.90909091
113624190,66504090.90909091
87973960,66504090.90909091
110945032,66504090.90909091
76833700,66504090.90909091
84091690,66504090.90909091
3150790,66504090.90909091
2018700,66504090.90909091
31938780,66504090.90909091
23913300,66504090.90909091
66434041,66504090.90909091
237410125,66504090.90909091
94796201,66504090.90909091
243015347,66504090.90909091
118617898,66504090.90909091
220540069,66504090.90909091
131081270,66504090.90909091
167703090,66504090.90909091
1077300,66504090.90909091
989900,66504090.90909091
45993522,66504090.90909091
35978800,66504090.90909091
17371972,66504090.90909091
39170348,66504090.90909091
35955947,66504090.90909091
63387933,66504090.90909091
33616181,66504090.90909091
76130494,66504090.90909091
37515514,66504090.90909091
62787218,66504090.90909091
99000,66504090.90909091
56435,66504090.90909091
18202948,66504090.90909091
20578240,66504090.90909091
4869600,66504090.90909091
12741500,66504090.90909091
8304200,66504090.90909091
49096800,66504090.90909091
8604900,66504090.90909091
54058600,66504090.90909091
10104200,66504090.90909091
28849640,66504090.90909091
67500,66504090.90909091
7845500,66504090.90909091
14888000,66504090.90909091
151487720,66504090.90909091
271289720,66504090.90909091
265156855,66504090.90909091
457010115,66504090.90909091
361911818,66504090.90909091
597135125,66504090.90909091
437479235,66504090.90909091
537208635,66504090.90909091
5493680,66504090.90909091
6471710,66504090.90909091
249498129,66504090.90909091
199197925,66504090.90909091
58720188,66504090.90909091
136428991,66504090.90909091
107086160,66504090.90909091
173857101,66504090.90909091
194702949,66504090.90909091
361744964,66504090.90909091
283686830,66504090.90909091
291769919,66504090.90909091
557000,66504090.90909091
499200,66504090.90909091
105736002,66504090.90909091
70822135,66504090.90909091
142093330,66504090.90909091
167437720,66504090.90909091
214249830,66504090.90909091
305131701,66504090.90909091
267254250,66504090.90909091
402555394,66504090.90909091
280459290,66504090.90909091
350296514,66504090.90909091
5479770,66504090.90909091
7354190,66504090.90909091
141425290,66504090.90909091
145164440,66504090.90909091
158501102,66504090.90909091
158331527,66504090.90909091
145901238,66504090.90909091
158536574,66504090.90909091
115192585,66504090.90909091
127711826,66504090.90909091
114031002,66504090.90909091
119908499,66504090.90909091
4512600,66504090.90909091
2863500,66504090.90909091
60052014,66504090.90909091
37584799,66504090.90909091
13552790,66504090.90909091
64582970,66504090.90909091
35733590,66504090.90909091
97870000,66504090.90909091
43789340,66504090.90909091
78553075,66504090.90909091
27049295,66504090.90909091
32640700,66504090.90909091
581500,66504090.90909091
452300,66504090.90909091
10832896,66504090.90909091
15124100,66504090.90909091
20602355,66504090.90909091
48725541,66504090.90909091
39303600,66504090.90909091
72812882,66504090.90909091
42496200,66504090.90909091
92113859,66504090.90909091
45092105,66504090.90909091
77363494,66504090.90909091
125000,66504090.90909091
120000,66504090.90909091
22050349,66504090.90909091
24133996,66504090.90909091
1785700,66504090.90909091
14450350,66504090.90909091
3215100,66504090.90909091
42982700,66504090.90909091
2776800,66504090.90909091
26956900,66504090.90909091
3824080,66504090.90909091
17773900,66504090.90909091
300000,66504090.90909091
1907800,66504090.90909091
3314200,66504090.90909091
173946315,66504090.90909091
277533695,66504090.90909091
348949981,66504090.90909091
453235192,66504090.90909091
345981415,66504090.90909091
464596045,66504090.90909091
438496110,66504090.90909091
488402354,66504090.90909091
12706895,66504090.90909091
7238290,66504090.90909091
242270748,66504090.90909091
166152344,66504090.90909091
32194440,66504090.90909091
41462290,66504090.90909091
53789607,66504090.90909091
73099652,66504090.90909091
70154117,66504090.90909091
100069338,66504090.90909091
94129433,66504090.90909091
94723289,66504090.90909091
825250,66504090.90909091
710250,66504090.90909091
28779450,66504090.90909091
21442797,66504090.90909091
56595308,66504090.90909091
80673356,66504090.90909091
96764468,66504090.90909091
145561390,66504090.90909091
108841092,66504090.90909091
175310136,66504090.90909091
116489290,66504090.90909091
166660455,66504090.90909091
4546980,66504090.90909091
5487750,66504090.90909091
59294785,66504090.90909091
69924260,66504090.90909091
200952440,66504090.90909091
183465390,66504090.90909091
183518250,66504090.90909091
153410460,66504090.90909091
108837230,66504090.90909091
122281710,66504090.90909091
89826830,66504090.90909091
98121021,66504090.90909091
1636200,66504090.90909091
940200,66504090.90909091
37594460,66504090.90909091
25453747,66504090.90909091
69933067,66504090.90909091
166203618,66504090.90909091
96961890,66504090.90909091
201891834,66504090.90909091
103429911,66504090.90909091
185103444,66504090.90909091
119055996,66504090.90909091
139697048,66504090.90909091
787700,66504090.90909091
616700,66504090.90909091
42343425,66504090.90909091
30816763,66504090.90909091
18778798,66504090.90909091
45700430,66504090.90909091
41725834,66504090.90909091
63302743,66504090.90909091
33096484,66504090.90909091
67209015,66504090.90909091
35730505,66504090.90909091
64181064,66504090.90909091
40000,66504090.90909091
7200,66504090.90909091
21367131,66504090.90909091
22159134,66504090.90909091
3880200,66504090.90909091
21002300,66504090.90909091
6927900,66504090.90909091
66220700,66504090.90909091
6205100,66504090.90909091
68893850,66504090.90909091
9851500,66504090.90909091
30382725,66504090.90909091
25000,66504090.90909091
69000,66504090.90909091
7205640,66504090.90909091
15926900,66504090.90909091
160721538,66504090.90909091
306553455,66504090.90909091
315848200,66504090.90909091
464200167,66504090.90909091
320931611,66504090.90909091
570314641,66504090.90909091
478469554,66504090.90909091
585691881,66504090.90909091
3731500,66504090.90909091
2669070,66504090.90909091
275121620,66504090.90909091
225340624,66504090.90909091
71140418,66504090.90909091
110158836,66504090.90909091
102368901,66504090.90909091
147071712,66504090.90909091
153893084,66504090.90909091
256322239,66504090.90909091
262369131,66504090.90909091
288443100,66504090.90909091
146200,66504090.90909091
233100,66504090.90909091
95947372,66504090.90909091
68120228,66504090.90909091
142417410,66504090.90909091
175192950,66504090.90909091
213535420,66504090.90909091
276677400,66504090.90909091
215908260,66504090.90909091
339103120,66504090.90909091
248276620,66504090.90909091
315965450,66504090.90909091
2603820,66504090.90909091
2938190,66504090.90909091
138342200,66504090.90909091
141905270,66504090.90909091
247293568,66504090.90909091
244171514,66504090.90909091
198431112,66504090.90909091
172134841,66504090.90909091
113303760,66504090.90909091
139012663,66504090.90909091
131630249,66504090.90909091
132856839,66504090.90909091
3070500,66504090.90909091
3554400,66504090.90909091
67967260,66504090.90909091
43418220,66504090.90909091
14359130,66504090.90909091
54995380,66504090.90909091
38806210,66504090.90909091
68121460,66504090.90909091
32391920,66504090.90909091
65490960,66504090.90909091
26433400,66504090.90909091
32102930,66504090.90909091
249200,66504090.90909091
465500,66504090.90909091
14042240,66504090.90909091
14526420,66504090.90909091
23937363,66504090.90909091
49462211,66504090.90909091
39691607,66504090.90909091
73966187,66504090.90909091
37726111,66504090.90909091
83926618,66504090.90909091
44616602,66504090.90909091
82047564,66504090.90909091
50000,66504090.90909091
276800,66504090.90909091
22902757,66504090.90909091
23895294,66504090.90909091
2533010,66504090.90909091
11770500,66504090.90909091
6446550,66504090.90909091
38769640,66504090.90909091
2822620,66504090.90909091
28190970,66504090.90909091
2633500,66504090.90909091
14235500,66504090.90909091
1874900,66504090.90909091
4363000,66504090.90909091
